id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,maximum_stock,unit_cost,inventory_status,received_date,stock_status,inventory_value_aed
0471cd9c-095a-4787-b190-68d37e415697,3ac8d640-6143-48b1-847a-ec720633e254,MM7-C306-12453-01,BASE-GENE-05204,2028-08-19,0,3,23,197.12,ACTIVE,2025-11-03,OUT_OF_STOCK,0
af053b3d-22e1-4367-85bc-013d89eb4503,3ac8d640-6143-48b1-847a-ec720633e254,F14-4457-04841-01,BASE-GENE-05228,2029-12-11,0,1,10,60.96,ACTIVE,2025-11-21,OUT_OF_STOCK,0
092a7671-573c-4656-94f7-325ed1871763,3ac8d640-6143-48b1-847a-ec720633e254,A98-0516-00627-01,BASE-GENE-05246,2029-06-06,0,2,16,339.03,ACTIVE,2025-10-04,OUT_OF_STOCK,0
4e57bab8-0adb-445d-afbb-77b53c55aa74,3ac8d640-6143-48b1-847a-ec720633e254,A18-2369-06446-01,BASE-GENE-05309,2028-05-21,0,1,9,241.15,ACTIVE,2025-11-21,OUT_OF_STOCK,0
8ade86d5-32a7-4db2-b088-15c24e77e1ae,3ac8d640-6143-48b1-847a-ec720633e254,H21-7616-02277-01,BASE-GENE-05327,2028-09-13,0,2,14,104.29,ACTIVE,2025-06-20,OUT_OF_STOCK,0
3858a27f-7289-4479-821c-c9f2f27ab233,3ac8d640-6143-48b1-847a-ec720633e254,J09-2312-02691-01,BASE-GENE-05330,2026-10-11,0,3,27,287.98,ACTIVE,2025-11-06,OUT_OF_STOCK,0
715405fa-06da-4d71-a787-98f3e1d4cefd,3ac8d640-6143-48b1-847a-ec720633e254,OP6-C900-16192-01,BASE-GENE-05336,2026-12-04,0,1,7,333.68,ACTIVE,2025-10-19,OUT_OF_STOCK,0
118ae17a-526e-45bb-8e06-5f9ebc81f1ea,3ac8d640-6143-48b1-847a-ec720633e254,O26-6610-08067-01,BASE-GENE-05357,2027-09-17,0,1,5,110.82,ACTIVE,2026-01-06,OUT_OF_STOCK,0
d32cdee1-ce67-4c23-9753-b526bf6ccbcd,3ac8d640-6143-48b1-847a-ec720633e254,F91-5879-06081-01,BASE-GENE-05360,2027-11-29,0,3,25,102.44,ACTIVE,2025-08-15,OUT_OF_STOCK,0
1774585b-0c85-4f77-b0d1-b250657edd39,3ac8d640-6143-48b1-847a-ec720633e254,E74-1197-02521-01,BASE-GENE-05367,2027-01-06,0,1,12,287.46,ACTIVE,2025-12-01,OUT_OF_STOCK,0
a98e5141-0fca-40b5-a8dc-edb8e34280dc,3ac8d640-6143-48b1-847a-ec720633e254,O70-4363-04784-01,BASE-GENE-05372,2031-05-27,0,4,28,286.54,ACTIVE,2026-01-25,OUT_OF_STOCK,0
ec40b125-ede2-43d2-8746-e45b439dfbb9,3ac8d640-6143-48b1-847a-ec720633e254,H21-5556-05868-02,BASE-GENE-05536,2027-12-29,0,2,19,225.02,ACTIVE,2026-06-03,OUT_OF_STOCK,0
a88ccde9-3816-4a06-a83a-5c79d1c6e39d,3ac8d640-6143-48b1-847a-ec720633e254,I72-4693-05378-01,BASE-GENE-05537,2028-07-25,0,2,19,205.17,ACTIVE,2025-10-25,OUT_OF_STOCK,0
ca0b063b-443d-4433-b2ae-87ff7d1ecabf,3ac8d640-6143-48b1-847a-ec720633e254,H21-2386-04466-01,BASE-GENE-05653,2028-11-09,0,3,25,158.72,ACTIVE,2025-12-01,OUT_OF_STOCK,0
fe67c848-82a6-4fb1-ba5f-cb263ac9ac60,3ac8d640-6143-48b1-847a-ec720633e254,P17-D522-01607-01,BASE-GENE-05672,2031-05-08,0,3,21,486.8,ACTIVE,2025-08-14,OUT_OF_STOCK,0
0e58d797-a0bc-472d-9ce5-ceeb03cf8e59,3ac8d640-6143-48b1-847a-ec720633e254,N83-1473-00656-01,BASE-GENE-05713,2026-12-01,0,4,28,224.8,ACTIVE,2025-08-02,OUT_OF_STOCK,0
953ed913-9905-4ac2-abd1-f203cbf810fc,3ac8d640-6143-48b1-847a-ec720633e254,N37-7434-01019-01,BASE-GENE-05722,2028-05-22,0,3,25,216.96,ACTIVE,2026-03-30,OUT_OF_STOCK,0
fd22cb08-587d-4e0f-bb4e-02dd89f24ee9,3ac8d640-6143-48b1-847a-ec720633e254,P17-A786-03386-01,BASE-GENE-05730,2027-06-06,0,2,14,255.55,ACTIVE,2026-03-06,OUT_OF_STOCK,0
39301416-87c7-46ca-80a4-e7692bf07b8b,3ac8d640-6143-48b1-847a-ec720633e254,N37-6343-06492-01,BASE-GENE-05862,2028-02-09,0,3,23,168.85,ACTIVE,2026-05-08,OUT_OF_STOCK,0
757630cf-227d-4678-a69d-ded08243f152,3ac8d640-6143-48b1-847a-ec720633e254,H78-1936-03616-01,BASE-GENE-05917,2031-02-27,0,1,10,106.52,ACTIVE,2025-12-28,OUT_OF_STOCK,0
53130ef8-a9c4-4998-81b5-a55b422064f6,3ac8d640-6143-48b1-847a-ec720633e254,K38-0563-04072-01,BASE-GENE-05926,2030-01-25,0,5,36,284.34,ACTIVE,2026-06-03,OUT_OF_STOCK,0
85c603e3-e5e8-4af8-a678-ba29f426c71a,3ac8d640-6143-48b1-847a-ec720633e254,L19-4450-02526-01,BASE-GENE-05939,2028-03-23,0,3,27,189.13,ACTIVE,2026-01-11,OUT_OF_STOCK,0
9c929945-fdb5-4672-a9e7-c1a6716639eb,3ac8d640-6143-48b1-847a-ec720633e254,BQ1-9573-09301-02,BASE-GENE-05945,2027-06-10,0,5,36,266.45,ACTIVE,2025-12-27,OUT_OF_STOCK,0
ea146700-6ec1-4a3a-bad2-b3291a5a6a35,3ac8d640-6143-48b1-847a-ec720633e254,N29-0205-07358-01,BASE-GENE-05985,2029-12-02,0,4,28,122,ACTIVE,2025-10-13,OUT_OF_STOCK,0
51acca4f-becf-4bb9-9f38-9d7d5a2fc6af,3ac8d640-6143-48b1-847a-ec720633e254,L69-7331-07308-01,BASE-GENE-06004,2026-12-24,0,3,23,229.7,ACTIVE,2026-01-26,OUT_OF_STOCK,0
99382d47-2b47-4b25-a5a8-8b4439e25bb9,3ac8d640-6143-48b1-847a-ec720633e254,R56-8896-08816-01,BASE-GENE-06035,2028-01-03,0,6,43,24.21,ACTIVE,2025-10-13,OUT_OF_STOCK,0
f0c6c9d7-3e66-4bfa-92a5-5166d51a6e70,3ac8d640-6143-48b1-847a-ec720633e254,T35-6964-07037-02,BASE-GENE-06051,2029-08-31,0,2,14,46.04,ACTIVE,2025-10-26,OUT_OF_STOCK,0
c4ed52b5-1a05-440b-bde7-e7a56cde5ff9,3ac8d640-6143-48b1-847a-ec720633e254,L80-5722-00145-01,BASE-GENE-06062,2027-12-08,0,1,10,841.1,ACTIVE,2025-09-27,OUT_OF_STOCK,0
f5d647af-6e53-4e82-ad80-87bec859b1ff,3ac8d640-6143-48b1-847a-ec720633e254,J45-3007-03202-01,BASE-GENE-06096,2026-10-08,0,1,4,3350.41,ACTIVE,2026-03-07,OUT_OF_STOCK,0
bdc1364c-519e-4ec5-a404-02972d3cf819,3ac8d640-6143-48b1-847a-ec720633e254,A41-0522-00594-01,BASE-GENE-06097,2027-05-01,0,2,16,199.24,ACTIVE,2026-04-10,OUT_OF_STOCK,0
3801e447-96c9-4681-9424-6b21f673b3d4,3ac8d640-6143-48b1-847a-ec720633e254,Y58-8475-01212-01,BASE-GENE-06098,2028-03-22,0,2,19,265.38,ACTIVE,2026-03-05,OUT_OF_STOCK,0
979351f1-7660-42f9-bed8-78b6bbccf0fa,3ac8d640-6143-48b1-847a-ec720633e254,Z43-8676-08576-01,BASE-GENE-06109,2028-05-24,0,2,19,200.64,ACTIVE,2026-01-14,OUT_OF_STOCK,0
2f9526db-e869-46c7-b572-6499fa92d057,3ac8d640-6143-48b1-847a-ec720633e254,J19-7238-00196-01,BASE-GENE-06145,2028-11-19,0,3,25,400.39,ACTIVE,2025-08-06,OUT_OF_STOCK,0
741039da-55ba-48d3-999d-d34a591539f9,3ac8d640-6143-48b1-847a-ec720633e254,QX2-8070-01834-01,BASE-GENE-06179,2027-02-04,0,4,28,231.08,ACTIVE,2025-08-07,OUT_OF_STOCK,0
1bb0be11-c6b1-43af-81f6-3711a01375cc,3ac8d640-6143-48b1-847a-ec720633e254,W44-8102-07939-03,BASE-GENE-06204,2029-08-03,0,5,36,44.68,ACTIVE,2025-07-26,OUT_OF_STOCK,0
1d80d3d7-27eb-4860-97ae-8bd0b905f984,3ac8d640-6143-48b1-847a-ec720633e254,LZ8-C134-14539-01,BASE-GENE-06214,2028-03-31,0,3,23,300.94,ACTIVE,2025-09-12,OUT_OF_STOCK,0
bc0954e2-4ec1-4a8f-ad34-2d94dd1f78bd,3ac8d640-6143-48b1-847a-ec720633e254,K88-3791-02050-01,BASE-GENE-06217,2027-01-27,0,3,27,45.89,ACTIVE,2025-10-10,OUT_OF_STOCK,0
19506357-25fb-4ea7-beba-1554cd0e698c,3ac8d640-6143-48b1-847a-ec720633e254,N47-4147-04514-01,BASE-GENE-06236,2027-01-20,0,7,55,6.59,ACTIVE,2025-11-03,OUT_OF_STOCK,0
56e8bc93-4b64-45e5-82d6-bb1ed5d58602,3ac8d640-6143-48b1-847a-ec720633e254,DT2-B926-13927-01,BASE-GENE-06251,2028-10-20,0,1,5,151.69,ACTIVE,2025-10-30,OUT_OF_STOCK,0
0e4f46b8-266d-47b1-87af-36ec8e588951,3ac8d640-6143-48b1-847a-ec720633e254,J33-4957-02885-01,BASE-GENE-06258,2029-06-05,0,1,10,339.64,ACTIVE,2025-10-09,OUT_OF_STOCK,0
15b95bd1-8f4a-427f-ae55-fc2f071e453b,3ac8d640-6143-48b1-847a-ec720633e254,S33-A904-13682-02,BASE-GENE-06317,2027-06-10,0,3,25,175.63,ACTIVE,2026-01-21,OUT_OF_STOCK,0
2addff5a-10b6-4560-9a7a-446c22928f15,3ac8d640-6143-48b1-847a-ec720633e254,I53-3371-03847-01,BASE-GENE-06357,2027-03-19,0,3,21,311.85,ACTIVE,2025-11-25,OUT_OF_STOCK,0
59f1b4f2-a075-4930-9738-b7fbc3b41a94,3ac8d640-6143-48b1-847a-ec720633e254,H21-0795-00951-01,BASE-GENE-06370,2027-07-10,0,2,19,324.95,ACTIVE,2026-05-20,OUT_OF_STOCK,0
0238d4f5-9a3e-465a-8afd-ab2beae8c1d3,3ac8d640-6143-48b1-847a-ec720633e254,J19-4409-03554-01,BASE-GENE-06374,2028-05-06,0,3,21,280.49,ACTIVE,2026-04-10,OUT_OF_STOCK,0
d0015762-9de1-43c7-a002-dcc7f03779ba,3ac8d640-6143-48b1-847a-ec720633e254,T65-E089-03087-01,BASE-GENE-06377,2030-11-30,0,2,14,70.65,ACTIVE,2025-07-07,OUT_OF_STOCK,0
4e83eb7c-31e0-4046-b837-299f3c6287b8,3ac8d640-6143-48b1-847a-ec720633e254,I97-2432-02821-01,BASE-GENE-06435,2028-12-27,0,4,32,272.31,ACTIVE,2026-05-28,OUT_OF_STOCK,0
52f74794-b3fb-43ed-8ddb-057583f7c3e6,3ac8d640-6143-48b1-847a-ec720633e254,Z97-C532-10763-03,BASE-GENE-06500,2026-10-25,0,3,21,102.94,ACTIVE,2025-07-22,OUT_OF_STOCK,0
813a7f9e-f3a7-4508-8f34-66aa289263d5,3ac8d640-6143-48b1-847a-ec720633e254,E74-1472-03810-01,BASE-GENE-06504,2028-02-29,0,3,27,150.49,ACTIVE,2025-12-07,OUT_OF_STOCK,0
23e86269-f79f-4c34-8ea9-665df7d40f6d,3ac8d640-6143-48b1-847a-ec720633e254,K34-D212-00376-01,BASE-GENE-06507,2027-07-25,0,4,34,326.5,ACTIVE,2026-04-16,OUT_OF_STOCK,0
f725eb54-c252-4abd-87ce-cc13ec5056f8,3ac8d640-6143-48b1-847a-ec720633e254,H68-8315-05796-02,BASE-GENE-06555,2027-11-19,0,3,27,156.64,ACTIVE,2026-05-24,OUT_OF_STOCK,0
aa820ec4-649d-4ffe-93e8-8d2a95d4c792,3ac8d640-6143-48b1-847a-ec720633e254,F64-B768-00816-01,BASE-GENE-06560,2028-04-07,0,1,5,2188.88,ACTIVE,2025-11-10,OUT_OF_STOCK,0
25555329-816f-42ab-8332-df44a9909612,3ac8d640-6143-48b1-847a-ec720633e254,E89-4528-05599-01,BASE-GENE-06561,2027-06-02,0,3,25,322.22,ACTIVE,2025-08-01,OUT_OF_STOCK,0
db54a3e6-5298-441e-b4ea-fce79589691b,3ac8d640-6143-48b1-847a-ec720633e254,QF9-D184-17063-01,BASE-GENE-06584,2031-06-11,0,3,27,273.31,ACTIVE,2026-02-04,OUT_OF_STOCK,0
8b313fb5-701f-4018-8c13-8d0e5e82a1d8,3ac8d640-6143-48b1-847a-ec720633e254,A37-3619-05484-01,BASE-GENE-06647,2028-06-17,0,2,19,302.8,ACTIVE,2025-11-18,OUT_OF_STOCK,0
6aa44e99-bfae-499f-a4bc-8ab4ef31f330,3ac8d640-6143-48b1-847a-ec720633e254,LQ2-D053-18781-01,BASE-GENE-06653,2028-06-18,0,1,5,4716.06,ACTIVE,2025-10-20,OUT_OF_STOCK,0
a7ce6202-4861-45e2-8195-cb8726e6e594,3ac8d640-6143-48b1-847a-ec720633e254,Q17-6657-05097-01,BASE-GENE-06697,2029-05-08,0,1,12,114.02,ACTIVE,2026-05-23,OUT_OF_STOCK,0
57ca156a-8c40-4fba-bfdc-3391428eea76,3ac8d640-6143-48b1-847a-ec720633e254,N65-2770-01309-01,BASE-GENE-06698,2029-11-14,0,1,12,265.28,ACTIVE,2025-07-28,OUT_OF_STOCK,0
e4890eaf-b0ec-49f7-ac71-89e57a7e4319,3ac8d640-6143-48b1-847a-ec720633e254,O17-0190-05196-01,BASE-GENE-06702,2027-07-24,0,3,27,266.99,ACTIVE,2025-08-28,OUT_OF_STOCK,0
d801a43f-0fa5-46e7-a75e-d1d75f49d645,3ac8d640-6143-48b1-847a-ec720633e254,X76-5635-05813-02,BASE-GENE-06705,2028-06-22,0,1,5,277.8,ACTIVE,2026-04-21,OUT_OF_STOCK,0
47d16ffc-e4ce-4185-9347-74c56e82f09b,3ac8d640-6143-48b1-847a-ec720633e254,I43-4704-05020-01,BASE-GENE-06773,2027-02-01,0,1,10,29.55,ACTIVE,2025-10-19,OUT_OF_STOCK,0
a2d4ded2-9747-4559-90bb-7e6561a21c30,3ac8d640-6143-48b1-847a-ec720633e254,K56-9965-10464-01,BASE-GENE-06786,2027-04-07,0,7,55,18.61,ACTIVE,2026-04-16,OUT_OF_STOCK,0
ee68138b-d021-458a-b9cd-5121cf5dd571,3ac8d640-6143-48b1-847a-ec720633e254,F50-9885-10274-01,BASE-GENE-06796,2028-11-29,0,1,9,927.58,ACTIVE,2025-12-25,OUT_OF_STOCK,0
7655b26f-366f-46fa-bb36-caae6d7702ab,3ac8d640-6143-48b1-847a-ec720633e254,J21-1738-02162-01,BASE-GENE-06825,2028-01-29,0,4,28,490.52,ACTIVE,2025-11-18,OUT_OF_STOCK,0
a6d268f7-41d7-4966-97d2-1df0a88ad06b,3ac8d640-6143-48b1-847a-ec720633e254,N73-3341-03843-01,BASE-GENE-06834,2028-01-11,0,1,7,109.43,ACTIVE,2026-04-28,OUT_OF_STOCK,0
5c5f32d2-98e4-46a6-8b64-7e45e7810ba2,3ac8d640-6143-48b1-847a-ec720633e254,D86-3462-04357-01,BASE-GENE-06893,2028-03-07,0,2,18,173.97,ACTIVE,2025-10-28,OUT_OF_STOCK,0
7ebf1bf5-3a71-4264-a6c3-38bd97daf129,3ac8d640-6143-48b1-847a-ec720633e254,D60-1945-02421-01,BASE-GENE-06923,2027-02-19,0,1,10,867.09,ACTIVE,2025-06-28,OUT_OF_STOCK,0
8b31bdd8-31a8-4acb-8801-47b343d254d3,3ac8d640-6143-48b1-847a-ec720633e254,F09-2554-03414-01,BASE-GENE-06932,2027-12-19,0,2,16,258.44,ACTIVE,2026-05-12,OUT_OF_STOCK,0
0bb19196-fd57-425b-9414-62ad889cd366,3ac8d640-6143-48b1-847a-ec720633e254,N37-6629-06734-01,BASE-GENE-07050,2028-01-09,0,2,14,422.25,ACTIVE,2026-02-13,OUT_OF_STOCK,0
ec6ed518-23f9-41cd-a122-d66950e4df58,3ac8d640-6143-48b1-847a-ec720633e254,V54-E509-20672-01,BASE-GENE-07051,2029-04-24,0,2,14,825.65,ACTIVE,2026-02-24,OUT_OF_STOCK,0
16222af5-57c9-4921-9f6b-95b3957e19e8,3ac8d640-6143-48b1-847a-ec720633e254,Q05-6238-06414-01,BASE-GENE-07053,2029-11-23,0,1,12,236.44,ACTIVE,2026-04-07,OUT_OF_STOCK,0
34ff88a9-013c-482b-9c3d-978b41290c70,3ac8d640-6143-48b1-847a-ec720633e254,GF4-A807-11625-01,BASE-GENE-07075,2027-10-24,0,3,23,180.66,ACTIVE,2025-07-29,OUT_OF_STOCK,0
2fd036c8-870c-4495-a354-5726d7e615d8,3ac8d640-6143-48b1-847a-ec720633e254,O20-1597-02855-01,BASE-GENE-07100,2030-03-01,0,4,32,314.97,ACTIVE,2025-11-14,OUT_OF_STOCK,0
53de4f96-6adb-4a01-b64f-c1bc57464da5,3ac8d640-6143-48b1-847a-ec720633e254,S89-7451-01943-01,BASE-GENE-07111,2028-11-26,0,1,7,138.13,ACTIVE,2026-02-06,OUT_OF_STOCK,0
569b83d4-2199-4dbc-becf-a5febf6d68e2,3ac8d640-6143-48b1-847a-ec720633e254,E91-3317-01637-01,BASE-GENE-07116,2028-05-15,0,1,4,3291.96,ACTIVE,2026-04-30,OUT_OF_STOCK,0
d8408e76-ecae-4b25-bd48-7ddf385182de,3ac8d640-6143-48b1-847a-ec720633e254,S90-B881-13846-01,BASE-GENE-07137,2027-03-27,0,1,9,210.87,ACTIVE,2025-11-12,OUT_OF_STOCK,0
098c1c8e-4c24-4ee4-91ed-2005950bbc16,3ac8d640-6143-48b1-847a-ec720633e254,J10-3078-00581-01,BASE-GENE-07216,2026-08-25,0,7,54,69.54,ACTIVE,2025-08-07,OUT_OF_STOCK,0
819bf847-43ca-4e96-a119-cbd0ff1ddf9d,3ac8d640-6143-48b1-847a-ec720633e254,BS9-A743-11869-01,BASE-GENE-07221,2029-10-22,0,6,46,77.23,ACTIVE,2026-02-10,OUT_OF_STOCK,0
526dd5dd-e231-447c-bd00-849ae2fff5fc,3ac8d640-6143-48b1-847a-ec720633e254,BC3-A639-11379-01,BASE-GENE-07266,2026-12-28,0,1,10,931.3,ACTIVE,2026-02-05,OUT_OF_STOCK,0
c45c9b9f-9bd5-47f1-ab95-262a9d76650b,3ac8d640-6143-48b1-847a-ec720633e254,W48-B968-14000-02,BASE-GENE-07276,2030-06-22,0,1,10,62.61,ACTIVE,2026-05-06,OUT_OF_STOCK,0
0d40db77-1bde-4759-ae74-772385095ae0,3ac8d640-6143-48b1-847a-ec720633e254,P44-6012-04095-01,BASE-GENE-07329,2027-10-25,0,2,19,36.52,ACTIVE,2025-07-29,OUT_OF_STOCK,0
73682dbe-33dd-4c24-9572-71dc42ae98e4,3ac8d640-6143-48b1-847a-ec720633e254,ME1-D084-16803-01,BASE-GENE-07330,2027-07-01,0,3,27,132.19,ACTIVE,2026-04-14,OUT_OF_STOCK,0
31063026-74ad-4634-b1c3-af7165235310,3ac8d640-6143-48b1-847a-ec720633e254,D23-4438-01265-01,BASE-GENE-07332,2029-10-07,0,4,30,40.62,ACTIVE,2026-06-02,OUT_OF_STOCK,0
2393fa41-0703-483e-8683-9001ee6ba83b,3ac8d640-6143-48b1-847a-ec720633e254,Q51-6780-00522-01,BASE-GENE-07334,2027-02-16,0,6,45,87.67,ACTIVE,2025-11-23,OUT_OF_STOCK,0
9223e4a0-c20a-4ebd-b507-f0185881754e,3ac8d640-6143-48b1-847a-ec720633e254,DT4-A175-10675-02,BASE-GENE-07394,2026-07-17,0,1,9,588.94,ACTIVE,2025-06-24,OUT_OF_STOCK,0
5f5f521f-818d-415c-a4e1-5805a3218884,3ac8d640-6143-48b1-847a-ec720633e254,FQ3-A830-11665-01,BASE-GENE-07410,2028-07-01,0,1,12,318.18,ACTIVE,2025-12-26,OUT_OF_STOCK,0
54fb6d28-cb2a-4407-93fb-68fcd9688c59,3ac8d640-6143-48b1-847a-ec720633e254,U76-8756-03619-01,BASE-GENE-07424,2027-03-23,0,1,9,52.58,ACTIVE,2026-01-26,OUT_OF_STOCK,0
70a63038-7579-44cf-9059-68a9dadd2363,3ac8d640-6143-48b1-847a-ec720633e254,Q20-6797-06898-01,BASE-GENE-07452,2028-12-21,0,3,27,199.46,ACTIVE,2025-11-28,OUT_OF_STOCK,0
50a13060-b11f-406a-81e1-7ced52ac62b0,3ac8d640-6143-48b1-847a-ec720633e254,P25-6479-06603-01,BASE-GENE-07471,2029-07-10,0,1,4,3138.83,ACTIVE,2026-02-19,OUT_OF_STOCK,0
407a83b0-521a-42fb-a57f-53363c72fe1b,3ac8d640-6143-48b1-847a-ec720633e254,H92-1145-04438-01,BASE-GENE-07482,2028-10-07,0,1,9,981.04,ACTIVE,2025-11-02,OUT_OF_STOCK,0
fb05a1b5-879e-4365-a73e-4b3e2593d67d,3ac8d640-6143-48b1-847a-ec720633e254,I53-3143-02663-01,BASE-GENE-07511,2029-11-19,0,3,23,331.79,ACTIVE,2025-08-30,OUT_OF_STOCK,0
569a1651-87ac-4ed8-ac82-05125e235c57,3ac8d640-6143-48b1-847a-ec720633e254,GF3-A805-11655-02,BASE-GENE-07537,2031-03-15,0,1,10,315.45,ACTIVE,2025-12-21,OUT_OF_STOCK,0
ad41c441-c9a3-42f5-8d4b-61c0548ada1e,3ac8d640-6143-48b1-847a-ec720633e254,U01-9927-10425-01,BASE-GENE-07552,2027-04-10,0,3,27,285.62,ACTIVE,2026-05-18,OUT_OF_STOCK,0
6726432a-4dad-49b6-b2a0-907c0f8a75e8,3ac8d640-6143-48b1-847a-ec720633e254,J45-2146-00970-01,BASE-GENE-07568,2027-04-18,0,1,12,148.84,ACTIVE,2026-01-17,OUT_OF_STOCK,0
bc1201c7-4606-47ac-b967-bc3775ef9cc4,3ac8d640-6143-48b1-847a-ec720633e254,FJ2-B077-12161-02,BASE-GENE-07590,2028-12-18,0,1,4,2506.66,ACTIVE,2025-07-28,OUT_OF_STOCK,0
a9d67e39-8ef9-4260-b519-794c137c1de0,3ac8d640-6143-48b1-847a-ec720633e254,Y62-9627-08631-01,BASE-GENE-07593,2027-08-28,0,1,7,334.99,ACTIVE,2025-08-14,OUT_OF_STOCK,0
609c6e45-dab6-44b6-9334-947d6c08bb09,3ac8d640-6143-48b1-847a-ec720633e254,S25-7736-01951-02,BASE-GENE-07620,2027-10-08,0,1,10,327.34,ACTIVE,2026-06-08,OUT_OF_STOCK,0
7cb8e113-a247-4928-98d0-de75d3ab89bb,3ac8d640-6143-48b1-847a-ec720633e254,DU8-4864-16823-01,BASE-GENE-07651,2029-05-27,0,10,77,56.02,ACTIVE,2026-02-08,OUT_OF_STOCK,0
6ad51e7b-4abf-499c-aece-0ba2924e7d98,3ac8d640-6143-48b1-847a-ec720633e254,I65-5748-03856-01,BASE-GENE-07692,2027-08-11,0,3,23,344.42,ACTIVE,2026-02-05,OUT_OF_STOCK,0
4a12dbee-3094-4f37-b526-14681f019f4e,3ac8d640-6143-48b1-847a-ec720633e254,H55-5401-04747-02,BASE-GENE-07712,2028-02-14,0,1,4,163.05,ACTIVE,2025-08-05,OUT_OF_STOCK,0
5b11a33b-9c21-494f-b30a-4bae3b0bd5e7,3ac8d640-6143-48b1-847a-ec720633e254,O99-6896-13461-02,BASE-GENE-07747,2028-10-21,0,3,25,308.1,ACTIVE,2025-11-05,OUT_OF_STOCK,0
04fd44b8-9443-4be4-af37-6121a05cf7d4,3ac8d640-6143-48b1-847a-ec720633e254,EU6-A422-11058-01,BASE-GENE-07749,2029-12-08,0,2,16,292.68,ACTIVE,2026-01-07,OUT_OF_STOCK,0
4fc50638-5eac-4d24-b93c-87aaebe2191e,3ac8d640-6143-48b1-847a-ec720633e254,D21-0073-04714-01,BASE-GENE-07756,2027-02-17,0,2,14,182.32,ACTIVE,2026-06-07,OUT_OF_STOCK,0
80a8334d-672c-465a-a6c3-a90a70f896f8,3ac8d640-6143-48b1-847a-ec720633e254,Y69-D353-05686-01,BASE-GENE-07845,2027-08-20,0,1,4,202.75,ACTIVE,2026-05-19,OUT_OF_STOCK,0
1082560c-c0c6-445c-850e-67b6aee3b706,3ac8d640-6143-48b1-847a-ec720633e254,A94-0368-01587-02,BASE-GENE-07856,2026-11-16,0,1,7,232.32,ACTIVE,2025-09-20,OUT_OF_STOCK,0
85195555-5eff-42c5-aafb-38def5683e57,3ac8d640-6143-48b1-847a-ec720633e254,W96-B331-12678-01,BASE-GENE-07858,2029-05-09,0,7,55,55.39,ACTIVE,2026-01-25,OUT_OF_STOCK,0
eb7744ce-07c0-4c59-956b-c47a2f652a93,3ac8d640-6143-48b1-847a-ec720633e254,CR4-9901-01263-01,BASE-GENE-07893,2027-04-25,0,1,4,2062.23,ACTIVE,2026-04-27,OUT_OF_STOCK,0
ae7e7c69-2b8f-4427-90c9-b854a8df18cd,3ac8d640-6143-48b1-847a-ec720633e254,EC3-0162-10860-02,BASE-GENE-07932,2026-12-22,0,1,10,880.45,ACTIVE,2025-10-21,OUT_OF_STOCK,0
f1ab2037-26f0-4575-8815-8b9138278158,3ac8d640-6143-48b1-847a-ec720633e254,I13-4431-04806-02,BASE-GENE-07933,2027-07-01,0,2,18,235.68,ACTIVE,2026-03-16,OUT_OF_STOCK,0
29d5bbd9-146b-43a7-bbb9-b2cdab7cbd8e,3ac8d640-6143-48b1-847a-ec720633e254,K29-5704-03867-01,BASE-GENE-07947,2030-01-15,0,1,5,171.1,ACTIVE,2026-05-07,OUT_OF_STOCK,0
a0f3c394-efcc-4284-bd07-17a1f25a718d,3ac8d640-6143-48b1-847a-ec720633e254,RO8-D415-17824-01,BASE-GENE-07958,2029-09-26,0,4,30,256.21,ACTIVE,2026-04-29,OUT_OF_STOCK,0
a8d0d4e6-fe1d-4b4f-9d8f-f23aa5895625,3ac8d640-6143-48b1-847a-ec720633e254,O99-7685-07567-01,BASE-GENE-07976,2027-09-01,0,2,18,192.48,ACTIVE,2025-10-11,OUT_OF_STOCK,0
30e2bda7-f716-4e85-8d19-e2ae1afa25a6,3ac8d640-6143-48b1-847a-ec720633e254,E40-2130-02532-01,BASE-GENE-07996,2028-11-29,0,2,14,161.79,ACTIVE,2025-10-30,OUT_OF_STOCK,0
608a90a2-2735-4b94-bd8d-3d5bbce3fcbf,3ac8d640-6143-48b1-847a-ec720633e254,H45-3217-03662-01,ENH-FSC-CARD-03603,2029-05-23,0,1,7,212.87,ACTIVE,2025-07-15,OUT_OF_STOCK,0
b7b8a1fa-21a6-4f1f-aaad-46fd3e7a9723,3ac8d640-6143-48b1-847a-ec720633e254,I13-6003-01051-01,ENH-FSC-CARD-03604,2029-04-12,0,4,32,221.13,ACTIVE,2026-04-24,OUT_OF_STOCK,0
ce448798-4b12-4d6d-831d-9ed74639be64,3ac8d640-6143-48b1-847a-ec720633e254,B08-0340-00511-01,ENH-FSC-CARD-03607,2028-07-11,0,3,21,337.65,ACTIVE,2026-02-09,OUT_OF_STOCK,0
09135234-b118-4e46-a5bd-56bec3ee5db2,3ac8d640-6143-48b1-847a-ec720633e254,I20-0536-01886-01,ENH-FSC-CARD-03608,2028-07-31,0,3,27,273.62,ACTIVE,2025-12-21,OUT_OF_STOCK,0
e9487203-79a6-4600-b35e-4f664d0d7e1c,3ac8d640-6143-48b1-847a-ec720633e254,W48-B635-00975-01,ENH-FSC-CARD-03615,2029-11-20,0,2,16,185.22,ACTIVE,2025-07-13,OUT_OF_STOCK,0
